Bus Stop ID,Location,Direction,Route Number,Route Name,Benches,Bench Responsibility,Trash Cans,Trash Can Responsibility,Shelters,Shelter Responsibility,Longitude,Latitude,ObjectId,x,y
7373,Ryan & Lantz,Southbound,40,Russell,false, ,false, ,false, ,-83.0634851,42.4378951,4071,-9246584.86484667,5226801.38667571
7375,E Outer Dr & Justine,Eastbound,40,Russell,false, ,false, ,false, ,-83.0589101,42.4403661,4072,-9246075.57817629,5227174.11358154
7376,E Outer Dr & Eureka,Westbound,40,Russell,false, ,false, ,false, ,-83.0584769,42.440708,4073,-9246027.35457288,5227225.68711029
7377,E Outer Dr & Hasse,Eastbound,40,Russell,false, ,false, ,false, ,-83.056899,42.4403811,4074,-9245851.70354835,5227176.37623411
7378,E Outer Dr & Healy,Westbound,40,Russell,false, ,false, ,false, ,-83.0561321,42.4407471,4075,-9245766.33263086,5227231.58512463
7379,E Outer Dr & Fenelon,Eastbound,40,Russell,false, ,false, ,false, ,-83.0538451,42.4404531,4076,-9245511.74495542,5227187.23697398
7380,E Outer Dr & Fenelon,Westbound,40,Russell,false, ,false, ,false, ,-83.0540349,42.4408019,4077,-9245532.87339477,5227239.85140157
7381,E Outer Dr & Keystone,Eastbound,40,Russell,false, ,false, ,false, ,-83.0515332,42.440498,4078,-9245254.38542465,5227194.00985835
7382,E Outer Dr & Keystone,Westbound,40,Russell,false, ,false, ,false, ,-83.0518549,42.4408281,4079,-9245290.19690484,5227243.80352923
7383,E Outer Dr & Bloom,Westbound,40,Russell,false, ,false, ,false, ,-83.0495681,42.4408919,4080,-9245035.6314933,5227253.42741953
7384,E Outer Dr & Buffalo,Eastbound,40,Russell,false, ,false, ,false, ,-83.0481049,42.440575,4081,-9244872.74881437,5227205.6248384
7385,E Outer Dr & Caldwell,Westbound,40,Russell,false, ,false, ,false, ,-83.0474169,42.440924,4082,-9244796.1610047,5227258.26953732
7386,E Outer Dr & Syracuse,Eastbound,40,Russell,false, ,false, ,false, ,-83.0460161,42.440602,4083,-9244640.224662,5227209.69762699
7387,E Outer Dr & Mound,Eastbound,40,Russell,false, ,false, ,false, ,-83.0432531,42.4406701,4084,-9244332.64890894,5227219.97011268
7388,E Outer Dr & Mound,Westbound,40,Russell,false, ,false, ,false, ,-83.044572,42.4409741,4085,-9244479.46818534,5227265.82686631
7389,E Outer Dr & Dwyer,Eastbound,40,Russell,false, ,false, ,false, ,-83.0413272,42.4407171,4086,-9244118.25870162,5227227.0597936
7390,E Outer Dr & Mt Elliott,Eastbound,40,Russell,false, ,false, ,false, ,-83.038862,42.4407909,4087,-9243843.83389291,5227238.19211183
7392,E Outer Dr & Mt Elliott,Westbound,40,Russell,false, ,false, ,false, ,-83.0396752,42.4410751,4088,-9243934.35890283,5227281.06221856
7395,E Outer Dr & Sherwood,Eastbound,40,Russell,false, ,false, ,false, ,-83.0339749,42.440849,4089,-9243299.80440946,5227246.95618187
7396,E Outer Dr & Sherwood,Westbound,40,Russell,false, ,false, ,false, ,-83.0346568,42.4411561,4090,-9243375.71317023,5227293.28068712
7397,E Outer Dr & Helen,Westbound,40,Russell,false, ,false, ,false, ,-83.0320549,42.4412439,4091,-9243086.07098714,5227306.5249215
7398,E Outer Dr & Helen,Eastbound,40,Russell,false, ,false, ,false, ,-83.0318381,42.440901,4092,-9243061.93692153,5227254.80010688
7399,E Outer Dr & Rogge,Eastbound,40,Russell,false, ,false, ,false, ,-83.0298209,42.440972,4093,-9242837.3832447,5227265.51009191
7400,E Outer Dr & Rogge,Westbound,40,Russell,false, ,false, ,false, ,-83.0296822,42.4412901,4094,-9242821.94323133,5227313.49399078
7401,E Outer Dr & Spencer,Eastbound,40,Russell,false, ,false, ,false, ,-83.026252,42.44104,4095,-9242440.09511401,5227275.76755375
7402,E Outer Dr & Spencer,Westbound,40,Russell,false, ,false, ,false, ,-83.0277991,42.4413269,4096,-9242612.31749822,5227319.04511457
7403,Van Dyke & Lantz,Northbound,5,Van Dyke/Lafayette,false, ,false,City of Detroit,false, ,-83.0242591,42.4389801,4097,-9242218.24650081,5226965.04682151
7404,Van Dyke & Lantz,Southbound,5,Van Dyke/Lafayette,false, ,true,City of Detroit,false, ,-83.0245769,42.438643,4098,-9242253.62383498,5226914.19874373
7405,Van Dyke & E Outer Dr,Northbound,5,Van Dyke/Lafayette,false, ,false, ,false, ,-83.0243449,42.4416729,4099,-9242227.79771312,5227371.23790534
7406,Van Dyke & E Outer Dr,Southbound,5,Van Dyke/Lafayette,false, ,true,City of Detroit,false, ,-83.0246718,42.4409487,4100,-9242264.18805466,5227261.99540535
7410,Van Dyke & Milbank,Northbound,5,Van Dyke/Lafayette,false, ,false, ,false, ,-83.024425,42.443635,4101,-9242236.71440433,5227667.21871768
7411,Van Dyke & Milbank,Southbound,5,Van Dyke/Lafayette,false, ,false, ,false, ,-83.024727,42.4431841,4102,-9242270.33289055,5227599.2000857
7412,Warren & Rivard,Eastbound,8,Warren,false, ,false, ,false, ,-83.0515471,42.361744,4103,-9245255.93276558,5215321.91256981
7414,Russell & Warren,Northbound,40,Russell,false, ,false, ,false, ,-83.0510178,42.3624879,4104,-9245197.0113591,5215433.98518301
7415,Russell & Warren,Southbound,40,Russell,false, ,true,City of Detroit,true,DDOT,-83.051306,42.362544,4105,-9245229.09363635,5215442.43700937
7416,Warren & Russell,Westbound,8,Warren,false, ,false,City of Detroit,true,DDOT,-83.052068,42.3619089,4106,-9245313.91908833,5215346.75554436
7420,McNichols & I-75 Service Dr,Eastbound,32,McNichols,false, ,false, ,false, ,-83.0862769,42.4180831,4107,-9249122.03641693,5223813.46562199
7422,McNichols & Riopelle,Westbound,32,McNichols,false, ,false, ,false, ,-83.0861709,42.418378,4108,-9249110.2365509,5223857.93366005
7423,Davison & St Aubin,Westbound,15,Chicago/Davison,false, ,false, ,false, ,-83.07629,42.4102451,4109,-9248010.29979433,5222631.64845361
7424,Davison & Fleming,Westbound,15,Chicago/Davison,false, ,false, ,false, ,-83.0742979,42.4109629,4110,-9247788.54023672,5222739.87251731
7425,Davison & Goddard,Eastbound,15,Chicago/Davison,false, ,false, ,false, ,-83.072419,42.410523,4111,-9247579.38204546,5222673.54781532
7426,McNichols & Lumpkin,Westbound,32,McNichols,false, ,false, ,false, ,-83.080491,42.4185381,4112,-9248477.95297515,5223882.07526304
7427,McNichols & Fleming,Eastbound,32,McNichols,false, ,false, ,false, ,-83.078735,42.4184631,4113,-9248282.47594931,5223870.76594728
7429,McNichols & Goddard,Westbound,32,McNichols,false, ,false, ,false, ,-83.077726,42.4186259,4114,-9248170.1545831,5223895.31471921
7463,Plymouth & Braile,Westbound,"15, 38","Chicago/Davison, Plymouth",false, ,false, ,false, ,-83.2440661,42.3720071,4115,-9266687.04981361,5216868.22199796
7464,Plymouth & Braile,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.243414,42.371743,4116,-9266614.45837366,5216828.42770349
7465,Plymouth & Fielding,Westbound,"15, 38","Chicago/Davison, Plymouth",false, ,false, ,false, ,-83.2415981,42.37204,4117,-9266412.31331033,5216873.17934511
7466,Plymouth & Stout,Eastbound,38,Plymouth,false, ,false, ,true,DDOT,-83.239256,42.3717311,4118,-9266151.59193094,5216826.63462866
7467,Plymouth & Heyden,Westbound,"15, 38","Chicago/Davison, Plymouth",false, ,false, ,false, ,-83.239086,42.372028,4119,-9266132.66761751,5216871.37119388
7468,Plymouth & Vaughan,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.2371691,42.3717469,4120,-9265919.27928561,5216829.01534994
7469,Plymouth & Auburn,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2340552,42.372066,4121,-9265572.64152322,5216877.09700732
7470,Plymouth & Auburn,Eastbound,38,Plymouth,false, ,true,City of Detroit,false, ,-83.2333749,42.371824,4122,-9265496.91087364,5216840.63267568
7471,Plymouth & Westwood,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2316941,42.3720929,4123,-9265309.80507351,5216881.15028261
7472,Plymouth & Grandville,Eastbound,38,Plymouth,false, ,true,City of Detroit,false, ,-83.2299,42.371879,4124,-9265110.08677508,5216848.92001144
7473,Plymouth & Piedmont,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2290292,42.3721431,4125,-9265013.1497625,5216888.71439207
7474,Plymouth & Warwick,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.2272391,42.3719501,4126,-9264813.87674203,5216859.63328715
7475,Plymouth & Glastonbury,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2243752,42.3722369,4127,-9264495.06885234,5216902.84814269
7476,Plymouth & Greenview,Eastbound,38,Plymouth,false, ,true,City of Detroit,false, ,-83.2226011,42.3720209,4128,-9264297.57694373,5216870.30137122
7477,Plymouth & Faust,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2219719,42.3722849,4129,-9264227.53472012,5216910.08077377
7478,Plymouth & Penrod,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.220114,42.3720831,4130,-9264020.71423818,5216879.67362449
7479,Plymouth & Rosemont,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2194152,42.372348,4131,-9263942.92417801,5216919.58867846
7486,Plymouth & Longacre,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.2140208,42.3722261,4132,-9263342.42231688,5216901.22080146
7487,Plymouth & Rutland,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2135308,42.372444,4133,-9263287.87576639,5216934.05397174
7488,Plymouth & Memorial,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.2115479,42.37228,4134,-9263067.14034809,5216909.34244243
7489,Plymouth & Abington,Westbound,38,Plymouth,false, ,false, ,false, ,-83.211003,42.372505,4135,-9263006.48235756,5216943.24547166
7490,Plymouth & Grandmont,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.2093422,42.37235,4136,-9262821.60294725,5216919.89003851
7491,Plymouth & Woodmont,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2086801,42.3725261,4137,-9262747.8983124,5216946.42482863
7492,Plymouth & Asbury Park,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.206841,42.372386,4138,-9262543.17063688,5216925.31452107
7493,Plymouth & Mettetal,Westbound,38,Plymouth,false, ,false, ,false, ,-83.206266,42.372578,4139,-9262479.16192967,5216954.24514725
7494,Plymouth & St Marys,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.204513,42.3724091,4140,-9262284.01886231,5216928.79523235
7495,Plymouth & Mansfield,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2040441,42.3726041,4141,-9262231.82115308,5216958.17791107
7496,Plymouth & Rutherford,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.2018908,42.372424,4142,-9261992.11689355,5216931.04036715
7497,Plymouth & Forrer,Westbound,38,Plymouth,false, ,false, ,false, ,-83.201524,42.3726271,4143,-9261951.28490433,5216961.64356637
7498,Plymouth & Montrose,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.19932,42.3724461,4144,-9261705.93674662,5216934.37040028
7504,Plymouth & Whitcomb,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1950531,42.3725561,4145,-9261230.94761135,5216950.94524323
7505,Plymouth & Sussex,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1945629,42.372741,4146,-9261176.37879697,5216978.80611283
7506,Plymouth & Coyle,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.192881,42.3726311,4147,-9260989.1505454,5216962.24628916
7507,Plymouth & Robson,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1923779,42.372792,4148,-9260933.14570959,5216986.49084522
7508,Plymouth & Terry,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1906859,42.3726861,4149,-9260744.79313116,5216970.53373142
7509,Plymouth & Lauder,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1903749,42.3728519,4150,-9260710.17276953,5216995.51664672
7510,Plymouth & Hubbell,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1882581,42.372917,4151,-9260474.53167141,5217005.32600001
7511,Plymouth & Hubbell,Eastbound,38,Plymouth,false, ,true,City of Detroit,false, ,-83.187438,42.372772,4152,-9260383.23855702,5216983.47722393
7512,Plymouth & Mark Twain,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1856049,42.373006,4153,-9260179.17879844,5217018.73665307
7513,Plymouth & Mark Twain,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1850369,42.3727641,4154,-9260115.94932767,5216982.28684379
7515,Plymouth & Shirley,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1826272,42.3730499,4155,-9259847.70275071,5217025.3515777
7516,Plymouth & Shirley,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1821001,42.372894,4156,-9259789.02624711,5217001.86032872
7517,Schaefer & Plymouth,Southbound,41,Schaefer,false, ,false, ,false, ,-83.1780738,42.3726511,4157,-9259340.82058133,5216965.25990368
7518,Schaefer & Plymouth,Northbound,41,Schaefer,false, ,false, ,false, ,-83.1778862,42.373274,4158,-9259319.93704486,5217059.11940851
7521,Plymouth & Littlefield,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1760238,42.3731521,4159,-9259112.6156252,5217040.75126069
7522,Plymouth & Cheyenne,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1740541,42.3730549,4160,-9258893.34962419,5217026.10498626
7523,Plymouth & Ward,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1734389,42.373209,4161,-9258824.86587345,5217049.32506766
7524,Plymouth & Sorrento,Eastbound,38,Plymouth,false, ,true,City of Detroit,false, ,-83.1715521,42.3730931,4162,-9258614.82825822,5217031.86102968
7525,Plymouth & Steel,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1710729,42.373242,4163,-9258561.48395824,5217054.2975779
7526,Plymouth & Iris,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1693531,42.3731371,4164,-9258370.03669797,5217038.49103168
7527,Plymouth & Meyers,Westbound,38,Plymouth,false, ,false, ,false, ,-83.168444,42.373315,4165,-9258268.83614889,5217065.29738256
7528,Plymouth & Manor,Eastbound,38,Plymouth,false, ,true,City of Detroit,false, ,-83.16671,42.373219,4166,-9258075.80815185,5217050.83188867
7529,Plymouth & Pinehurst,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1659882,42.3734161,4167,-9257995.4577434,5217080.53137971
7530,Plymouth & Mendota,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.164344,42.3732681,4168,-9257812.42623664,5217058.2303833
7531,Plymouth & Birwood,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1635832,42.3734719,4169,-9257727.73436804,5217088.93947173
7532,Plymouth & Griggs,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1617398,42.373345,4170,-9257522.52801871,5217069.81785393
7533,Plymouth & Ilene,Westbound,38,Plymouth,false, ,false, ,false, ,-83.16104,42.37355,4171,-9257444.62663906,5217100.70779944
7535,Plymouth & Indiana,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1562451,42.3734751,4172,-9256910.86081265,5217089.42165644
7536,Plymouth & Wisconsin,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1558071,42.3736521,4173,-9256862.10287568,5217116.09253674
7537,Plymouth & Ohio,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1539289,42.3735119,4174,-9256653.02260808,5217094.96678243
7539,Plymouth & Northlawn,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1524051,42.3735491,4175,-9256483.393968,5217100.57218482
7543,Oakman & Elmhurst,Northbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1494258,42.3761971,4176,-9256151.73980908,5217499.5889286
7544,Elmhurst & Oakman,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.149339,42.3759039,4177,-9256142.07727728,5217455.4069412
7545,Oakman & Elmhurst,Southbound,15,Chicago/Davison,false, ,false, ,false, ,-83.150135,42.3757019,4178,-9256230.68759196,5217424.96790208
7546,Elmhurst & Cloverdale,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1482109,42.3760499,4179,-9256016.49775972,5217477.40749577
7547,Elmhurst & Cloverdale,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1477122,42.3759471,4180,-9255960.98272966,5217461.916689
7548,Elmhurst & American,Westbound,38,Plymouth,false, ,false, ,false, ,-83.144782,42.376105,4181,-9255634.79435774,5217485.71045808
7549,Elmhurst & American,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.144167,42.376005,4182,-9255566.3328709,5217470.64156635
7550,Elmhurst & Monica,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1413731,42.376063,4183,-9255255.31734557,5217479.38152063
7551,Elmhurst & Santa Rosa,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1414539,42.3761731,4184,-9255264.31196043,5217495.97238709
7553,Elmhurst & Yosemite,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.135723,42.376778,4185,-9254626.35109064,5217587.12472362
7555,Elmhurst & Cascade,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1339941,42.37743,4186,-9254433.89082301,5217685.37553893
7557,Elmhurst & Broadstreet,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1328231,42.3779659,4187,-9254303.53569929,5217766.13184251
7560,Elmhurst & Petoskey,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1296011,42.379305,4188,-9253944.86429995,5217967.9276638
7561,Elmhurst & Petoskey,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.129079,42.379389,4189,-9253886.74439381,5217980.58619645
7562,Elmhurst & Holmur,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1278619,42.3799641,4190,-9253751.25744157,5218067.2523909
7564,Tuxedo & Wildemere,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.120818,42.3816781,4191,-9252967.13408037,5218325.55279958
7565,Elmhurst & Wildemere,Westbound,38,Plymouth,false, ,false, ,false, ,-83.121974,42.3824051,4192,-9253095.81941172,5218435.11408743
7566,Tuxedo & Lawton,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.1182199,42.3826529,4193,-9252677.91491134,5218472.45865124
7567,Elmhurst & Lawton,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1192798,42.3833869,4194,-9252795.90243963,5218583.07658568
7568,Tuxedo & Linwood,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.115252,42.3837501,4195,-9252347.52979461,5218637.81334978
7569,Linwood & Tuxedo,Northbound,29,Linwood,false, ,false, ,false, ,-83.115668,42.3839391,4196,-9252393.83870278,5218666.29708852
7572,14th & Webb,Southbound,18,Fenkell,false, ,false, ,false, ,-83.1083242,42.3850449,4197,-9251576.3306263,5218832.95128481
7574,Elmhurst & Lasalle,Westbound,38,Plymouth,false, ,false, ,false, ,-83.1132299,42.3856541,4198,-9252122.43065228,5218924.76456308
7576,Rosa Parks & Webb,Northbound,18,Fenkell,false, ,false, ,false, ,-83.1063981,42.3865829,4199,-9251361.91815508,5219064.74686356
7579,Holden & Lincoln,Westbound,29,Linwood,false, ,false, ,false, ,-83.083651,42.3630821,4200,-9248829.72256606,5215523.5056238
7581,Lodge Service Dr & Pingree,Northbound,23,Hamilton,false, ,false, ,false, ,-83.0872148,42.3760239,4201,-9249226.44296734,5217473.48958504
7583,Lodge Service Dr & Euclid,Northbound,23,Hamilton,false, ,false, ,false, ,-83.0861409,42.374442,4202,-9249106.89696618,5217235.11790693
7587,Lodge Service Dr & Gladstone,Northbound,23,Hamilton,false, ,true,Third-Party,false, ,-83.0882752,42.3776199,4203,-9249344.48615538,5217713.99203417
7598,Joy & West Parkway,Westbound,27,Joy,false, ,false, ,false, ,-83.2660239,42.3570549,4204,-9269131.38092855,5214615.50448889
7599,Joy & West Parkway,Eastbound,27,Joy,false, ,false, ,false, ,-83.264636,42.357014,4205,-9268976.88060728,5214609.34317795
7606,Plymouth & Appleton,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.2714859,42.3712469,4206,-9269739.40798726,5216753.67635925
7608,Plymouth & Virgil,Westbound,38,Plymouth,false, ,false, ,false, ,-83.27091,42.371538,4207,-9269675.29909251,5216797.53864669
7611,Plymouth & Grayfield,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2684971,42.3716129,4208,-9269406.69629318,5216808.82444161
7612,Plymouth & Grayfield,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.2678329,42.3713329,4209,-9269332.75788739,5216766.63462295
7614,Plymouth & West Parkway,Westbound,38,Plymouth,false, ,false, ,false, ,-83.2662089,42.3716679,4210,-9269151.97503434,5216817.11174952
7615,Plymouth & West Parkway,Eastbound,38,Plymouth,false, ,true,City of Detroit,false, ,-83.2653278,42.371389,4211,-9269053.891431,5216775.08763941
7617,Plymouth & Bramell,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.262873,42.371428,4212,-9268780.62434501,5216780.96407241
7619,Plymouth & Brennan Pool Dr,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.2530208,42.371595,4213,-9267683.88245781,5216806.12730115
7629,Plymouth & Burt,Westbound,38,Plymouth,false, ,false, ,false, ,-83.246581,42.3719861,4214,-9266967.007201,5216865.05773518
7630,Plymouth & Burt,Eastbound,38,Plymouth,false, ,true,Third-Party,false, ,-83.2457531,42.3716799,4215,-9266874.84579458,5216818.91989039
7638,Oakman & Cloverdale,Northbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1476561,42.3767339,4216,-9255954.73770623,5217580.47926819
7639,Oakman @ 4450,Southbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1517789,42.3698589,4217,-9256413.68570287,5216544.53846432
7640,Oakman & I-96 Service Dr,Northbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1457008,42.377366,4218,-9255737.07470588,5217675.73124197
7641,Oakman & I-96 Service Dr,Southbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1471689,42.377078,4219,-9255900.50285031,5217632.33202728
7643,Oakman & Ewald Cir,Southbound,15,Chicago/Davison,false, ,false, ,false, ,-83.145251,42.3782059,4220,-9255687.00319892,5217802.2983523
7648,Dexter & Webb,Northbound,16,Dexter,false, ,false, ,false, ,-83.1241051,42.3798569,4221,-9253333.05237855,5218051.09754711
8216,Jefferson & Manistique,Westbound,9,Jefferson,false, ,true,Third-Party,false, ,-82.9416419,42.3741329,4222,-9233021.34186604,5217188.54127349
8217,Jefferson & Manistique,Eastbound,9,Jefferson,false, ,true,Third-Party,false, ,-82.9413968,42.3739421,4223,-9232994.05745885,5217159.79075168
8218,Jefferson & Alter,Westbound,9,Jefferson,false, ,true,City of Detroit,false, ,-82.9398861,42.3748881,4224,-9232825.88710411,5217302.33874518
8219,Jefferson & Lakepointe,Westbound,9,Jefferson,false, ,false, ,false, ,-82.9368619,42.3761369,4225,-9232489.23470005,5217490.51743959
8229,Wyoming & Kingswood,Northbound,54,Wyoming,false, ,false, ,false, ,-83.161042,42.4363811,4226,-9257444.84927803,5226573.02140161
8233,I-75 Service Dr & Owen,Eastbound,11,Clairmount,false, ,false, ,false, ,-83.0691381,42.387179,4227,-9247214.15392812,5219154.58801642
8236,Fort & Lawndale,Eastbound,19,Fort,false, ,false, ,false, ,-83.1249211,42.2978671,4228,-9253423.88908304,5205703.45082868
8239,Ewald Cir & Oakman,Northbound,15,Chicago/Davison,false, ,false, ,false, ,-83.144906,42.3786989,4229,-9255648.5979746,5217876.59082477
8245,I-75 Service Dr & E Grand Bl,Eastbound,"11, 40","Clairmount, Russell",false, ,false, ,false, ,-83.0612989,42.375037,4230,-9246341.49817589,5217324.77593466
8248,Clairmount & Woodward,Westbound,11,Clairmount,false, ,false, ,false, ,-83.0822289,42.3827219,4231,-9248671.4151182,5218482.85728483
8251,Woodrow Wilson & Davison,Southbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1109231,42.3970111,4232,-9251865.63885092,5220636.55510262
8254,Woodrow Wilson & Tyler,Southbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1099851,42.3956381,4233,-9251761.22116856,5220429.59240549
8255,Manchester & Oakland,Westbound,"15, 43","Chicago/Davison, Schoolcraft",false, ,false, ,false, ,-83.089963,42.41018,4234,-9249532.37119194,5222621.83326473
8257,Manchester & Second,Westbound,"15, 39, 43","Chicago/Davison, Puritan, Schoolcraft",false, ,false, ,false, ,-83.101865,42.405508,4235,-9250857.29577136,5221917.45798075
8258,Manchester & Third,Westbound,"39, 43","Puritan, Schoolcraft",false, ,false, ,false, ,-83.1044868,42.4045349,4236,-9251149.15321233,5221770.75490938
8260,Davison @ 4330 W,Westbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1375759,42.387361,4237,-9254832.61497513,5219182.01829851
8263,W Grand Bl & Lodge Service Dr,Westbound,"16, 42","Dexter, Mid-City Loop",false, ,true,Third-Party,true,DDOT,-83.0830071,42.3668229,4238,-9248758.04394593,5216087.10309684
8264,Dexter & Bourke,Northbound,16,Dexter,false, ,false, ,false, ,-83.1352451,42.3978671,4239,-9254573.15150599,5220765.58876256
8269,Greenfield & Radcliffe,Southbound,10,Greenfield,false, ,false, ,false, ,-83.1962781,42.3379581,4240,-9261367.31398758,5211739.13556813
8271,W Outer Dr & Coyle,Eastbound,16,Dexter,true,Third-Party,false, ,false, ,-83.1942791,42.4196229,4241,-9261144.78632548,5224045.65471893
8273,W Outer Dr @ Sinai-Grace Hospital,Eastbound,16,Dexter,false, ,true,Third-Party,false, ,-83.1816311,42.4200041,4242,-9259736.81740593,5224103.13740471
8274,Dexter @ 14655,Southbound,16,Dexter,false, ,false, ,false, ,-83.1353511,42.3971479,4243,-9254584.95137201,5220657.1762516
8276,7 Mile & Sunderland,Eastbound,7,Seven Mile,false, ,false, ,false, ,-83.228895,42.4297409,4244,-9264998.21068683,5225571.507236
8292,McNichols & Annott,Eastbound,32,McNichols,false, ,false, ,false, ,-83.000987,42.4209371,4245,-9239627.60817912,5224243.82971285
8295,Glendale & Trumbull,Westbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1057239,42.395399,4246,-9251286.86655439,5220393.55151307
8297,Mack & Warren,Westbound,"31, 32","Mack, McNichols",false, ,true,City of Detroit,false, ,-82.9129191,42.4120361,4247,-9229823.93439589,5222901.68322143
8299,Mack & Radnor,Westbound,"31, 32","Mack, McNichols",false, ,false, ,false, ,-82.9158668,42.4056329,4248,-9230152.0708589,5221936.28787898
8302,Fort & Bayside,Westbound,19,Fort,false, ,false, ,false, ,-83.1441141,42.2893701,4249,-9255560.44406984,5204424.72434271
8312,Mack & Yorkshire,Westbound,31,Mack,false, ,false, ,false, ,-82.9270641,42.3931309,4250,-9231398.54859316,5220051.67482853
8313,Wyoming @ 6000,Northbound,54,Wyoming,false, ,false, ,false, ,-83.1567591,42.335058,4251,-9256968.07903092,5211302.39756296
8320,Davison & Rosa Parks,Westbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1135571,42.396314,4252,-9252158.85438967,5220531.47536983
8330,Chicago & Southfield,Westbound,"15, 46","Chicago/Davison, Southfield",false, ,true,City of Detroit,false, ,-83.2175609,42.3651909,4253,-9263736.50444623,5215841.21812216
8331,Southfield & Tireman,Northbound,46,Southfield,false, ,false, ,false, ,-83.2158621,42.3509079,4254,-9263547.39489527,5213689.54511207
8336,Larned & Brush,Eastbound,"3, 5, 9, 52, 67","Grand River, Van Dyke/Lafayette, Jefferson, Chene, Cadillac/Harper",false, ,true,Third-Party,false, ,-83.041188,42.3311031,4255,-9244102.7630285,5210706.84533888
8337,Miller & Eagle,Northbound,1,Vernor,false, ,false, ,false, ,-83.1576801,42.310601,4256,-9257070.60428194,5207620.11794727
8339,Wyoming & Porath,Northbound,54,Wyoming,false, ,false, ,false, ,-83.156957,42.3228179,4257,-9256990.10915815,5209459.33232166
